03.05.2016 21:49:27;zuendorf;29065;3.75;2000;DEFAULT;8;input_models/TTC_InputRDG_B.xmi;c23dc3902640ba9b3f345429715dbc4c73f10087
03.05.2016 21:50:40;zuendorf;73052;2.9166666666666674;2000;DEPTH;6;input_models/TTC_InputRDG_B.xmi;c23dc3902640ba9b3f345429715dbc4c73f10087
03.05.2016 21:50:50;zuendorf;10052;3.75;2000;IGNORE;8;input_models/TTC_InputRDG_B.xmi;c23dc3902640ba9b3f345429715dbc4c73f10087
03.05.2016 21:53:52;zuendorf;181674;0.4040100250626566;2000;DEFAULT;2;input_models/TTC_InputRDG_C.xmi;c23dc3902640ba9b3f345429715dbc4c73f10087
03.05.2016 22:00:50;zuendorf;418032;2.4318181818181825;2000;DEPTH;6;input_models/TTC_InputRDG_C.xmi;c23dc3902640ba9b3f345429715dbc4c73f10087
03.05.2016 22:01:08;zuendorf;17958;0.4040100250626566;2000;IGNORE;2;input_models/TTC_InputRDG_C.xmi;c23dc3902640ba9b3f345429715dbc4c73f10087
03.05.2016 22:02:16;zuendorf;68591;-124.33333333333331;2000;DEFAULT;73;input_models/TTC_InputRDG_D.xmi;c23dc3902640ba9b3f345429715dbc4c73f10087
03.05.2016 22:51:26;zuendorf;2949277;0.4937321937321937;2000;DEPTH;4;input_models/TTC_InputRDG_D.xmi;c23dc3902640ba9b3f345429715dbc4c73f10087
03.05.2016 22:52:12;zuendorf;46556;-136.33333333333334;2000;IGNORE;76;input_models/TTC_InputRDG_D.xmi;c23dc3902640ba9b3f345429715dbc4c73f10087
03.05.2016 22:56:45;zuendorf;272408;-284.65000000000003;2000;DEFAULT;156;input_models/TTC_InputRDG_E.xmi;c23dc3902640ba9b3f345429715dbc4c73f10087
07.05.2016 20:03:14;lra;166177918;0.42773892773892774;1000;DEPTH;5;input_models/TTC_InputRDG_E.xmi;a1d410b975ee3db44b1f383ce179c44b49729eb2
07.05.2016 20:04:50;lra;96521;-292.50000000000006;1000;IGNORE;158;input_models/TTC_InputRDG_E.xmi;a1d410b975ee3db44b1f383ce179c44b49729eb2
